ID_CZASTECZKI, CORD_X, CORD_Y
Czasteczka nr. 6, 1.794021, 1.252280
Czasteczka nr. 7, 1.379704, 1.499623
Czasteczka nr. 8, 1.772940, 1.424025
Czasteczka nr. 9, 1.803156, 1.408490
Czasteczka nr. 10, 1.638591, 1.595540
Czasteczka nr. 11, 1.802181, 1.297174
Czasteczka nr. 12, 1.841763, 1.382743
Czasteczka nr. 13, 1.733865, 1.411082
Czasteczka nr. 14, 1.679932, 1.348299
Czasteczka nr. 15, 1.363924, 1.321715
Czasteczka nr. 16, 1.761646, 1.240166
Czasteczka nr. 17, 1.330044, 1.677802
Czasteczka nr. 18, 1.842754, 1.393723
Czasteczka nr. 19, 1.853997, 1.310308
Czasteczka nr. 20, 1.775118, 1.438653
Czasteczka nr. 21, 1.756454, 1.451144
Czasteczka nr. 22, 1.592634, 1.226853
Czasteczka nr. 23, 1.820548, 1.294268
Czasteczka nr. 24, 1.743101, 1.489037
Czasteczka nr. 25, 1.789071, 1.378211
Czasteczka nr. 26, 1.791869, 1.632257
Czasteczka nr. 27, 1.834107, 1.563166
Czasteczka nr. 28, 1.787443, 1.368857
Czasteczka nr. 29, 1.744299, 1.626911
Czasteczka nr. 30, 1.780145, 1.382333
Czasteczka nr. 31, 1.901061, 1.528229
Czasteczka nr. 32, 1.864406, 1.932467
Czasteczka nr. 33, 1.386237, 1.551870
Czasteczka nr. 34, 1.955268, 1.188690
Czasteczka nr. 35, 1.622099, 1.438727
Czasteczka nr. 36, 1.840611, 1.452478
Czasteczka nr. 37, 1.826181, 1.081046
Czasteczka nr. 38, 1.383923, 1.447714
Czasteczka nr. 39, 1.874832, 1.593250
Czasteczka nr. 40, 1.623991, 1.537392
Czasteczka nr. 41, 1.764122, 1.412194
Czasteczka nr. 42, 1.818604, 1.264230
Czasteczka nr. 43, 1.759518, 1.476734
Czasteczka nr. 44, 1.488465, 1.397421
Czasteczka nr. 45, 1.755620, 1.317643
Czasteczka nr. 46, 1.771321, 1.475629
Czasteczka nr. 47, 1.712888, 1.704481
Czasteczka nr. 48, 1.784528, 1.341243
Czasteczka nr. 49, 1.769644, 1.403801
Czasteczka nr. 50, 1.905794, 1.378909
Czasteczka nr. 51, 1.854488, 1.357742
Czasteczka nr. 52, 1.845134, 1.633048
Czasteczka nr. 53, 1.372753, 1.376965
Czasteczka nr. 54, 1.814612, 1.207094
Czasteczka nr. 55, 1.866600, 1.578549
Czasteczka nr. 56, 1.814045, 1.142616
Czasteczka nr. 57, 1.646275, 1.383610
Czasteczka nr. 58, 1.873695, 1.390266
Czasteczka nr. 59, 1.785978, 1.384099
Czasteczka nr. 60, 1.693750, 1.314451
Czasteczka nr. 61, 1.762040, 1.546897
Czasteczka nr. 62, 1.835507, 1.523611
Czasteczka nr. 63, 1.827061, 1.206286
Czasteczka nr. 64, 1.796922, 1.409082
Czasteczka nr. 65, 1.734250, 1.239002
Czasteczka nr. 66, 1.728501, 1.419627
Czasteczka nr. 67, 1.323353, 1.293538
Czasteczka nr. 68, 1.401237, 1.574498
Czasteczka nr. 69, 1.791242, 1.416028
Czasteczka nr. 70, 1.968614, 1.300961
Czasteczka nr. 71, 1.864870, 1.128425
Czasteczka nr. 72, 1.703170, 1.428261
Czasteczka nr. 73, 1.789969, 1.419498
Czasteczka nr. 74, 1.799830, 1.006775
Czasteczka nr. 75, 1.843268, 1.270169
Czasteczka nr. 76, 1.829052, 1.290171
Czasteczka nr. 77, 1.866499, 1.330166
Czasteczka nr. 78, 1.756435, 1.369398
Czasteczka nr. 79, 1.804352, 1.552006
Czasteczka nr. 80, 1.820998, 1.410077
Czasteczka nr. 81, 1.837702, 1.404916
Czasteczka nr. 82, 1.622771, 1.271357
Czasteczka nr. 83, 1.634318, 1.471439
Czasteczka nr. 84, 1.792884, 1.544473
Czasteczka nr. 85, 1.818980, 1.564433
Czasteczka nr. 86, 1.897519, 1.964747
Czasteczka nr. 87, 1.795683, 1.456211
Czasteczka nr. 88, 1.860066, 1.160389
Czasteczka nr. 89, 1.732147, 1.250976
Czasteczka nr. 90, 1.415510, 1.399993
Czasteczka nr. 91, 1.266629, 1.564990
Czasteczka nr. 92, 1.765368, 1.416326
Czasteczka nr. 93, 1.765748, 1.380002
Czasteczka nr. 94, 1.788472, 1.633583
Czasteczka nr. 95, 1.444895, 1.405598
Czasteczka nr. 96, 1.816374, 1.201919
Czasteczka nr. 97, 1.802756, 1.461600
Czasteczka nr. 98, 1.730099, 1.311959
Czasteczka nr. 99, 1.589355, 1.415312
Czasteczka nr. 100, 1.582152, 1.588585
Czasteczka nr. 101, 1.471523, 1.401299
Czasteczka nr. 102, 1.415911, 1.295111
Czasteczka nr. 103, 1.778293, 1.283255
Czasteczka nr. 104, 1.860465, 1.185462
Czasteczka nr. 105, 1.561969, 1.460458
Czasteczka nr. 106, 1.531850, 1.960750
Czasteczka nr. 107, 1.876176, 1.443543
Czasteczka nr. 108, 1.744277, 1.335617
Czasteczka nr. 109, 1.873638, 1.320516
Czasteczka nr. 110, 1.543851, 1.489682
Czasteczka nr. 111, 1.814837, 1.604595
Czasteczka nr. 112, 1.066704, 1.457554
Czasteczka nr. 113, 1.705827, 1.406541
Czasteczka nr. 114, 1.807708, 1.389815
Czasteczka nr. 115, 1.794999, 1.415897
Czasteczka nr. 116, 1.731556, 1.312107
Czasteczka nr. 117, 1.422995, 1.281505
Czasteczka nr. 118, 1.810580, 0.985625
Czasteczka nr. 119, 1.568996, 1.743828
Czasteczka nr. 120, 1.696584, 1.461550
Czasteczka nr. 121, 1.736330, 1.425899
Czasteczka nr. 122, 1.674254, 1.609902
Czasteczka nr. 123, 1.820813, 1.625616
Czasteczka nr. 124, 1.617788, 1.516964
Czasteczka nr. 125, 1.887414, 1.395697
Czasteczka nr. 126, 1.660682, 1.403937
Czasteczka nr. 127, 1.537085, 1.437778
Czasteczka nr. 128, 1.839019, 1.738226
Czasteczka nr. 129, 1.832379, 1.463319
Czasteczka nr. 130, 1.720072, 1.292886
Czasteczka nr. 131, 1.792171, 1.537845
Czasteczka nr. 132, 1.225318, 1.582841
Czasteczka nr. 133, 1.744546, 1.368178
Czasteczka nr. 134, 1.909805, 1.262460
Czasteczka nr. 135, 1.757613, 1.446726
Czasteczka nr. 136, 1.805150, 1.475455
Czasteczka nr. 137, 1.785630, 1.429505
Czasteczka nr. 138, 1.862844, 1.379552
Czasteczka nr. 139, 1.704963, 1.380078
Czasteczka nr. 140, 1.630879, 1.385701
Czasteczka nr. 141, 1.910253, 1.842517
Czasteczka nr. 142, 1.698316, 1.531146
Czasteczka nr. 143, 1.813551, 1.719627
Czasteczka nr. 144, 1.851760, 1.399816
Czasteczka nr. 145, 1.401046, 1.577317
Czasteczka nr. 146, 1.706512, 1.800546
Czasteczka nr. 147, 1.781770, 1.275325
Czasteczka nr. 148, 1.868263, 1.386890
Czasteczka nr. 149, 1.789393, 1.400934
Czasteczka nr. 150, 1.793335, 1.388916
Czasteczka nr. 151, 1.823505, 1.367021
Czasteczka nr. 152, 1.593430, 1.799721
Czasteczka nr. 153, 1.843980, 1.273497
Czasteczka nr. 154, 1.851757, 1.480074
Czasteczka nr. 155, 1.458607, 1.468115
Czasteczka nr. 156, 1.674328, 1.613287
Czasteczka nr. 157, 1.824200, 1.397878
Czasteczka nr. 158, 1.827350, 1.802152
Czasteczka nr. 159, 1.804922, 1.402074
Czasteczka nr. 160, 1.726610, 1.481879
Czasteczka nr. 161, 1.537719, 1.528888
Czasteczka nr. 162, 1.636381, 1.644425
Czasteczka nr. 163, 1.807841, 1.592724
Czasteczka nr. 164, 1.652157, 1.528909
Czasteczka nr. 165, 1.805478, 1.449650
Czasteczka nr. 166, 1.567459, 1.368231
Czasteczka nr. 167, 1.720951, 1.534621
Czasteczka nr. 168, 1.755450, 1.354906
Czasteczka nr. 169, 1.685661, 0.962117
Czasteczka nr. 170, 1.871571, 1.352180
Czasteczka nr. 171, 1.822347, 1.435449
Czasteczka nr. 172, 1.502488, 1.437149
Czasteczka nr. 173, 1.887366, 1.577523
Czasteczka nr. 174, 1.783687, 1.459457
Czasteczka nr. 175, 1.823861, 1.235003
Czasteczka nr. 176, 1.482741, 1.458386
Czasteczka nr. 177, 1.784960, 1.927836
Czasteczka nr. 178, 1.867895, 1.456048
Czasteczka nr. 179, 1.821140, 1.408304
Czasteczka nr. 180, 1.817141, 1.537194
Czasteczka nr. 181, 1.367892, 1.197236
Czasteczka nr. 182, 1.855728, 1.264724
Czasteczka nr. 183, 1.799271, 1.303918
Czasteczka nr. 184, 1.326888, 1.357972
Czasteczka nr. 185, 1.756924, 1.388796
Czasteczka nr. 186, 1.804321, 1.256187
Czasteczka nr. 187, 1.640317, 1.614624
Czasteczka nr. 188, 1.627367, 1.360139
Czasteczka nr. 189, 1.731891, 1.495470
Czasteczka nr. 190, 1.799725, 1.467416
Czasteczka nr. 191, 1.857791, 1.447464
Czasteczka nr. 192, 1.862242, 1.557225
Czasteczka nr. 193, 1.814415, 1.381721
Czasteczka nr. 194, 1.470905, 1.298354
Czasteczka nr. 195, 1.748231, 1.227415
Czasteczka nr. 196, 1.801946, 1.987486
Czasteczka nr. 197, 1.513622, 1.885776
Czasteczka nr. 198, 1.805963, 1.404029
Czasteczka nr. 199, 1.763872, 1.219875
Czasteczka nr. 200, 1.813851, 1.500352

STAN Z TURY: 128, , 
Czasteczka nr. 1, 1.787687, 1.404859
Czasteczka nr. 2, 1.854420, 1.569820
Czasteczka nr. 3, 1.826038, 1.430243
Czasteczka nr. 4, 1.794539, 1.324622
Czasteczka nr. 5, 1.354365, 1.334134
Czasteczka nr. 6, 1.802179, 1.357566
Czasteczka nr. 7, 1.560335, 1.438219
Czasteczka nr. 8, 1.761705, 1.425803
Czasteczka nr. 9, 1.803156, 1.408490
Czasteczka nr. 10, 1.428020, 1.716317
Czasteczka nr. 11, 1.797736, 1.299084
Czasteczka nr. 12, 1.877788, 1.316664
Czasteczka nr. 13, 1.761550, 1.411494
Czasteczka nr. 14, 1.414188, 1.351088
Czasteczka nr. 15, 1.421664, 1.311056
Czasteczka nr. 16, 1.638403, 1.280352
Czasteczka nr. 17, 1.502750, 1.581403
Czasteczka nr. 18, 1.859634, 1.252952
Czasteczka nr. 19, 2.014222, 1.311556
Czasteczka nr. 20, 1.771865, 1.443897
Czasteczka nr. 21, 1.771482, 1.445697
Czasteczka nr. 22, 1.568566, 1.280129
Czasteczka nr. 23, 1.809443, 1.100408
Czasteczka nr. 24, 1.760256, 1.563792
Czasteczka nr. 25, 1.798807, 1.309488
Czasteczka nr. 26, 1.790602, 1.394430
Czasteczka nr. 27, 1.823368, 1.422182
Czasteczka nr. 28, 1.700050, 1.330281
Czasteczka nr. 29, 1.670875, 1.652744
Czasteczka nr. 30, 1.791564, 1.395859
Czasteczka nr. 31, 1.851890, 1.515948
Czasteczka nr. 32, 1.872051, 1.702489
Czasteczka nr. 33, 1.556291, 1.397801
Czasteczka nr. 34, 1.921203, 1.369729
Czasteczka nr. 35, 1.691189, 1.494667
Czasteczka nr. 36, 1.837520, 1.432955
Czasteczka nr. 37, 1.809521, 1.276494
Czasteczka nr. 38, 1.373990, 1.564198
Czasteczka nr. 39, 1.905527, 1.681190
Czasteczka nr. 40, 1.671068, 1.584087
Czasteczka nr. 41, 1.698703, 1.405256
Czasteczka nr. 42, 1.818501, 1.236784
Czasteczka nr. 43, 1.783421, 1.559137
Czasteczka nr. 44, 1.601552, 1.381376
Czasteczka nr. 45, 1.660900, 1.251406
Czasteczka nr. 46, 1.670766, 1.423248
Czasteczka nr. 47, 1.636927, 1.606045
Czasteczka nr. 48, 1.813718, 1.093840
Czasteczka nr. 49, 1.773701, 1.403023
Czasteczka nr. 50, 1.874911, 1.318084
Czasteczka nr. 51, 1.849233, 1.319176
Czasteczka nr. 52, 1.848874, 1.473287
Czasteczka nr. 53, 1.555128, 1.139755
Czasteczka nr. 54, 1.817440, 1.394208
Czasteczka nr. 55, 1.810568, 1.567024
Czasteczka nr. 56, 1.802375, 1.294659
Czasteczka nr. 57, 1.765312, 1.371036
Czasteczka nr. 58, 1.869197, 1.511903
Czasteczka nr. 59, 1.786246, 1.388888
Czasteczka nr. 60, 1.632857, 1.339118
Czasteczka nr. 61, 1.719367, 1.637238
Czasteczka nr. 62, 1.796763, 1.489079
Czasteczka nr. 63, 1.897373, 1.145703
Czasteczka nr. 64, 1.773983, 1.397324
Czasteczka nr. 65, 1.757774, 1.240132
Czasteczka nr. 66, 1.656946, 1.404159
Czasteczka nr. 67, 1.389449, 1.401554
Czasteczka nr. 68, 1.637859, 1.654978
Czasteczka nr. 69, 1.782671, 1.415951
Czasteczka nr. 70, 1.589555, 1.264249
Czasteczka nr. 71, 1.855975, 1.333004
Czasteczka nr. 72, 1.723219, 1.390799
Czasteczka nr. 73, 1.757125, 1.415951
Czasteczka nr. 74, 1.679825, 1.017150
Czasteczka nr. 75, 1.858635, 1.079138
Czasteczka nr. 76, 1.819880, 1.289886
Czasteczka nr. 77, 1.847188, 1.393475
Czasteczka nr. 78, 1.522471, 1.356809
Czasteczka nr. 79, 1.804138, 1.478961
Czasteczka nr. 80, 1.807837, 1.494296
Czasteczka nr. 81, 1.905808, 1.405919
Czasteczka nr. 82, 1.614432, 1.247650
Czasteczka nr. 83, 1.705837, 1.473434
Czasteczka nr. 84, 1.791504, 1.546457
Czasteczka nr. 85, 1.809218, 1.514081
Czasteczka nr. 86, 1.860181, 1.569178
Czasteczka nr. 87, 1.683420, 1.453381
Czasteczka nr. 88, 1.778806, 1.177382
Czasteczka nr. 89, 1.534263, 1.290761
Czasteczka nr. 90, 1.576741, 1.373621
Czasteczka nr. 91, 1.446406, 1.506320
Czasteczka nr. 92, 1.758316, 1.409321
Czasteczka nr. 93, 1.769911, 1.355032
Czasteczka nr. 94, 1.802516, 1.979612
Czasteczka nr. 95, 1.359330, 1.448305
Czasteczka nr. 96, 1.812755, 1.296893
Czasteczka nr. 97, 1.802698, 1.432048
Czasteczka nr. 98, 1.750861, 1.390005
Czasteczka nr. 99, 1.717551, 1.415946
Czasteczka nr. 100, 1.691414, 1.936916
Czasteczka nr. 101, 1.401165, 1.419449
Czasteczka nr. 102, 1.587908, 1.332040
Czasteczka nr. 103, 1.761451, 1.284317
Czasteczka nr. 104, 1.901302, 1.172602
Czasteczka nr. 105, 1.532457, 1.443511
Czasteczka nr. 106, 1.355970, 1.438199
Czasteczka nr. 107, 1.879184, 1.435634
Czasteczka nr. 108, 1.787340, 1.325450
Czasteczka nr. 109, 1.902382, 1.329071
Czasteczka nr. 110, 1.750729, 1.659787
Czasteczka nr. 111, 1.808503, 1.496140
Czasteczka nr. 112, 1.326366, 1.419182
Czasteczka nr. 113, 1.667258, 1.661112
Czasteczka nr. 114, 1.812821, 1.381691
Czasteczka nr. 115, 1.824587, 1.583816
Czasteczka nr. 116, 1.604176, 1.306491
Czasteczka nr. 117, 1.548643, 1.386560
Czasteczka nr. 118, 1.820891, 1.109027
Czasteczka nr. 119, 1.626088, 1.471644
Czasteczka nr. 120, 1.797037, 1.565854
Czasteczka nr. 121, 1.853670, 1.255595
Czasteczka nr. 122, 1.660952, 1.894540
Czasteczka nr. 123, 1.804906, 1.565169
Czasteczka nr. 124, 1.650971, 1.473626
Czasteczka nr. 125, 1.840428, 1.408355
Czasteczka nr. 126, 1.760833, 1.409051
Czasteczka nr. 127, 1.606579, 1.469270
Czasteczka nr. 128, 1.810527, 1.678540
Czasteczka nr. 129, 1.615057, 1.429741
Czasteczka nr. 130, 1.717667, 1.314387
Czasteczka nr. 131, 1.793091, 1.441633
Czasteczka nr. 132, 1.122682, 1.523943
Czasteczka nr. 133, 1.786221, 1.351874
Czasteczka nr. 134, 1.908082, 1.224884
Czasteczka nr. 135, 1.730697, 1.464882
Czasteczka nr. 136, 1.809816, 1.572856
Czasteczka nr. 137, 1.727862, 1.468814
Czasteczka nr. 138, 1.866460, 1.354986
Czasteczka nr. 139, 1.752602, 1.392492
Czasteczka nr. 140, 1.338707, 1.402167
Czasteczka nr. 141, 1.989338, 1.617158
Czasteczka nr. 142, 1.726521, 1.469799
Czasteczka nr. 143, 1.751120, 1.694446
Czasteczka nr. 144, 1.822633, 1.368767
Czasteczka nr. 145, 1.617747, 1.671658
Czasteczka nr. 146, 1.415189, 1.827684
Czasteczka nr. 147, 1.479857, 1.326900
Czasteczka nr. 148, 1.854764, 1.378840
Czasteczka nr. 149, 1.786670, 1.403210
Czasteczka nr. 150, 1.792165, 1.328251
Czasteczka nr. 151, 1.863373, 1.383051
Czasteczka nr. 152, 1.632856, 1.865815
Czasteczka nr. 153, 1.837187, 1.850702
Czasteczka nr. 154, 1.811844, 1.565166
Czasteczka nr. 155, 1.430569, 1.399277
Czasteczka nr. 156, 1.492803, 1.555580
Czasteczka nr. 157, 1.694783, 1.255672
Czasteczka nr. 158, 1.875524, 1.359017
Czasteczka nr. 159, 1.729725, 1.400131
Czasteczka nr. 160, 1.774195, 1.665367
Czasteczka nr. 161, 1.408425, 1.446600
Czasteczka nr. 162, 1.821541, 1.950235
Czasteczka nr. 163, 1.805062, 1.736090
Czasteczka nr. 164, 1.723324, 1.885868
Czasteczka nr. 165, 1.805915, 1.442973
Czasteczka nr. 166, 1.442646, 1.400926
Czasteczka nr. 167, 1.826349, 1.569281
Czasteczka nr. 168, 1.559386, 1.310040
Czasteczka nr. 169, 1.721574, 1.540509
Czasteczka nr. 170, 1.901765, 1.356171
Czasteczka nr. 171, 1.853144, 1.416819
Czasteczka nr. 172, 1.584041, 1.421642
Czasteczka nr. 173, 1.881650, 1.715681
Czasteczka nr. 174, 1.779876, 1.668264
Czasteczka nr. 175, 1.805500, 1.197970
Czasteczka nr. 176, 1.601238, 1.421143
Czasteczka nr. 177, 1.789576, 1.423885
Czasteczka nr. 178, 1.869621, 1.449484
Czasteczka nr. 179, 1.823965, 1.408541
Czasteczka nr. 180, 1.804652, 1.585187
Czasteczka nr. 181, 1.464193, 1.338457
Czasteczka nr. 182, 1.876819, 1.422770
Czasteczka nr. 183, 1.791972, 1.479004
Czasteczka nr. 184, 1.296156, 1.360238
Czasteczka nr. 185, 1.728396, 1.522758
Czasteczka nr. 186, 1.806958, 1.308502
Czasteczka nr. 187, 1.495059, 1.548964
Czasteczka nr. 188, 1.805632, 1.424672
Czasteczka nr. 189, 1.644898, 1.391503
Czasteczka nr. 190, 1.800121, 1.500531
Czasteczka nr. 191, 1.900441, 1.474740
Czasteczka nr. 192, 1.923567, 1.583160
Czasteczka nr. 193, 1.644189, 1.545065
Czasteczka nr. 194, 1.768842, 1.374349
Czasteczka nr. 195, 1.782226, 1.228866
Czasteczka nr. 196, 1.756768, 1.478131
Czasteczka nr. 197, 1.353889, 1.865761
Czasteczka nr. 198, 1.808632, 1.413816
Czasteczka nr. 199, 1.773988, 1.313963
Czasteczka nr. 200, 1.863034, 1.534597

STAN Z TURY: 129, , 
Czasteczka nr. 1, 1.450198, 1.406468
Czasteczka nr. 2, 1.879185, 1.857328
Czasteczka nr. 3, 1.819040, 1.407348
Czasteczka nr. 4, 1.794641, 1.190408
Czasteczka nr. 5, 1.641383, 1.217171
Czasteczka nr. 6, 1.804575, 1.325128
Czasteczka nr. 7, 1.486884, 1.393393
Czasteczka nr. 8, 1.756235, 1.421478
Czasteczka nr. 9, 1.803156, 1.408490
Czasteczka nr. 10, 1.183629, 1.719468
Czasteczka nr. 11, 1.784461, 1.372921
Czasteczka nr. 12, 1.874819, 1.295605
Czasteczka nr. 13, 1.750650, 1.381177
Czasteczka nr. 14, 1.237492, 1.358175
Czasteczka nr. 15, 1.445768, 1.222304
Czasteczka nr. 16, 1.413987, 1.259144
Czasteczka nr. 17, 1.488639, 1.534212
Czasteczka nr. 18, 1.855426, 1.200180
Czasteczka nr. 19, 1.904071, 1.252885
Czasteczka nr. 20, 1.790209, 1.463533
Czasteczka nr. 21, 1.718902, 1.441305
Czasteczka nr. 22, 1.655601, 1.157356
Czasteczka nr. 23, 1.799462, 1.336002
Czasteczka nr. 24, 1.789157, 1.500323
Czasteczka nr. 25, 1.761972, 1.281595
Czasteczka nr. 26, 1.792772, 1.384545
Czasteczka nr. 27, 1.855953, 1.427086
Czasteczka nr. 28, 1.725859, 1.361616
Czasteczka nr. 29, 1.770592, 1.642916
Czasteczka nr. 30, 1.614770, 1.748896
Czasteczka nr. 31, 1.867691, 1.489200
Czasteczka nr. 32, 1.825363, 1.551899
Czasteczka nr. 33, 1.851305, 1.465665
Czasteczka nr. 34, 1.933141, 1.429094
Czasteczka nr. 35, 1.269612, 1.501172
Czasteczka nr. 36, 1.834418, 1.426096
Czasteczka nr. 37, 1.813406, 1.253557
Czasteczka nr. 38, 1.318620, 1.698156
Czasteczka nr. 39, 1.967439, 1.661866
Czasteczka nr. 40, 1.821283, 1.583638
Czasteczka nr. 41, 1.815087, 1.230538
Czasteczka nr. 42, 1.823082, 1.373372
Czasteczka nr. 43, 1.801133, 1.615818
Czasteczka nr. 44, 1.325148, 1.390961
Czasteczka nr. 45, 1.684921, 1.397906
Czasteczka nr. 46, 1.657237, 1.415284
Czasteczka nr. 47, 1.714075, 1.401667
Czasteczka nr. 48, 1.797730, 1.157360
Czasteczka nr. 49, 1.660567, 1.406655
Czasteczka nr. 50, 1.833890, 1.231639
Czasteczka nr. 51, 1.824221, 1.292759
Czasteczka nr. 52, 1.850754, 1.513706
Czasteczka nr. 53, 1.831346, 1.155765
Czasteczka nr. 54, 1.813267, 1.204571
Czasteczka nr. 55, 1.622867, 1.404483
Czasteczka nr. 56, 1.799364, 1.475995
Czasteczka nr. 57, 1.768606, 1.357399
Czasteczka nr. 58, 1.860624, 1.534417
Czasteczka nr. 59, 1.766924, 1.391865
Czasteczka nr. 60, 1.610210, 1.391910
Czasteczka nr. 61, 1.765402, 1.585957
Czasteczka nr. 62, 1.867965, 1.519963
Czasteczka nr. 63, 1.859764, 1.393393
Czasteczka nr. 64, 1.781953, 1.400031
Czasteczka nr. 65, 1.746812, 1.398533
Czasteczka nr. 66, 1.104136, 1.371749
Czasteczka nr. 67, 1.227920, 1.305541
Czasteczka nr. 68, 1.826374, 1.473904
Czasteczka nr. 69, 1.790614, 1.413198
Czasteczka nr. 70, 1.399471, 1.220589
Czasteczka nr. 71, 1.844970, 1.305702
Czasteczka nr. 72, 1.686453, 1.423242
Czasteczka nr. 73, 1.767528, 1.407263
Czasteczka nr. 74, 1.596351, 1.442843
Czasteczka nr. 75, 1.798525, 1.153954
Czasteczka nr. 76, 1.802193, 1.320308
Czasteczka nr. 77, 1.957652, 1.424909
Czasteczka nr. 78, 1.537801, 1.398623
Czasteczka nr. 79, 1.803903, 1.467564
Czasteczka nr. 80, 1.801782, 1.411900
Czasteczka nr. 81, 1.907862, 1.405577
Czasteczka nr. 82, 1.586444, 1.115070
Czasteczka nr. 83, 1.771758, 1.445906
Czasteczka nr. 84, 1.779881, 1.465170
Czasteczka nr. 85, 1.827531, 1.501336
Czasteczka nr. 86, 1.874450, 1.606568
Czasteczka nr. 87, 1.455976, 1.445924
Czasteczka nr. 88, 1.917698, 1.056597
Czasteczka nr. 89, 1.340696, 1.300523
Czasteczka nr. 90, 1.752375, 1.369466
Czasteczka nr. 91, 1.881007, 1.726959
Czasteczka nr. 92, 1.748430, 1.405570
Czasteczka nr. 93, 1.962203, 1.384517
Czasteczka nr. 94, 1.806564, 1.535355
Czasteczka nr. 95, 1.394908, 1.452522
Czasteczka nr. 96, 1.810660, 1.305058
Czasteczka nr. 97, 1.802853, 1.421406
Czasteczka nr. 98, 1.728057, 1.837687
Czasteczka nr. 99, 1.732224, 1.412184
Czasteczka nr. 100, 1.573135, 1.613802
Czasteczka nr. 101, 1.399978, 1.417590
Czasteczka nr. 102, 1.709728, 1.353922
Czasteczka nr. 103, 1.783210, 1.252585
Czasteczka nr. 104, 2.016842, 1.354185
Czasteczka nr. 105, 1.454864, 1.463826
Czasteczka nr. 106, 1.482030, 1.402697
Czasteczka nr. 107, 1.865171, 1.407055
Czasteczka nr. 108, 1.790816, 1.386847
Czasteczka nr. 109, 1.822382, 1.356603
Czasteczka nr. 110, 1.829293, 1.621659
Czasteczka nr. 111, 1.811843, 1.523798
Czasteczka nr. 112, 1.801972, 1.424823
Czasteczka nr. 113, 1.753321, 1.499106
Czasteczka nr. 114, 1.805044, 1.389672
Czasteczka nr. 115, 1.772657, 1.625650
Czasteczka nr. 116, 1.407586, 1.405946
Czasteczka nr. 117, 1.588533, 1.381401
Czasteczka nr. 118, 1.813307, 1.292134
Czasteczka nr. 119, 1.720368, 1.634510
Czasteczka nr. 120, 1.828102, 1.608722
Czasteczka nr. 121, 2.035939, 1.254804
Czasteczka nr. 122, 1.696917, 1.904704
Czasteczka nr. 123, 1.804904, 1.594735
Czasteczka nr. 124, 1.545191, 1.603054
Czasteczka nr. 125, 1.834936, 1.430742
Czasteczka nr. 126, 1.819076, 1.402565
Czasteczka nr. 127, 1.662624, 1.583479
Czasteczka nr. 128, 1.801298, 1.621335
Czasteczka nr. 129, 1.292876, 1.746526
Czasteczka nr. 130, 1.759469, 1.345093
Czasteczka nr. 131, 1.802602, 1.432474
Czasteczka nr. 132, 1.419684, 1.512108
Czasteczka nr. 133, 1.721675, 1.227482
Czasteczka nr. 134, 1.820484, 1.288459
Czasteczka nr. 135, 1.732025, 1.564066
Czasteczka nr. 136, 1.808399, 1.520814
Czasteczka nr. 137, 1.707327, 1.482951
Czasteczka nr. 138, 1.852248, 1.378254
Czasteczka nr. 139, 1.746039, 1.387666
Czasteczka nr. 140, 1.343365, 1.400533
Czasteczka nr. 141, 2.002118, 1.584255
Czasteczka nr. 142, 1.749704, 1.441663
Czasteczka nr. 143, 1.619317, 1.618345
Czasteczka nr. 144, 1.807551, 1.268780
Czasteczka nr. 145, 1.832666, 1.371461
Czasteczka nr. 146, 1.571023, 1.760573
Czasteczka nr. 147, 1.625103, 1.363444
Czasteczka nr. 148, 1.851304, 1.395090
Czasteczka nr. 149, 1.785731, 1.402078
Czasteczka nr. 150, 1.778303, 1.379655
Czasteczka nr. 151, 1.871875, 1.403380
Czasteczka nr. 152, 1.720943, 1.704172
Czasteczka nr. 153, 1.848580, 1.959308
Czasteczka nr. 154, 1.793110, 1.690697
Czasteczka nr. 155, 1.860300, 1.425837
Czasteczka nr. 156, 1.289217, 1.532551
Czasteczka nr. 157, 1.563958, 1.233270
Czasteczka nr. 158, 1.838745, 1.321283
Czasteczka nr. 159, 1.660156, 1.402022
Czasteczka nr. 160, 1.786447, 1.754152
Czasteczka nr. 161, 1.340486, 1.375197
Czasteczka nr. 162, 1.824838, 1.942390
Czasteczka nr. 163, 1.804536, 1.613377
Czasteczka nr. 164, 1.779390, 1.930627
Czasteczka nr. 165, 1.805015, 1.418798
Czasteczka nr. 166, 1.532277, 1.218627
Czasteczka nr. 167, 1.654032, 1.734190
Czasteczka nr. 168, 1.367897, 1.334884
Czasteczka nr. 169, 1.678284, 1.267866
Czasteczka nr. 170, 1.900630, 1.306322
Czasteczka nr. 171, 1.871801, 1.430346
Czasteczka nr. 172, 1.695220, 1.450733
Czasteczka nr. 173, 1.890761, 1.646692
Czasteczka nr. 174, 1.786506, 1.598437
Czasteczka nr. 175, 1.816709, 1.363674
Czasteczka nr. 176, 1.751854, 1.446225
Czasteczka nr. 177, 1.773990, 1.317559
Czasteczka nr. 178, 1.868909, 1.459309
Czasteczka nr. 179, 1.830185, 1.406216
Czasteczka nr. 180, 1.831085, 1.579187
Czasteczka nr. 181, 1.450239, 1.146909
Czasteczka nr. 182, 1.829533, 1.286833
Czasteczka nr. 183, 1.798649, 1.426653
Czasteczka nr. 184, 1.496730, 1.380627
Czasteczka nr. 185, 1.776795, 1.720631
